0.674761,0.0630961
0.699165,0.0644075
0.725587,0.0658094
0.754029,0.067312
0.784458,0.0689266
0.816802,0.0706656
0.850945,0.0725424
0.51928,8.9523e-06
0.533755,9.08998e-06
0.544451,9.23215e-06
0.55575,9.37944e-06
0.568112,9.53253e-06
0.581769,9.69218e-06
0.596886,9.85925e-06
0.613597,1.00347e-05
0.632019,1.02195e-05
0.652251,1.04148e-05
0.674373,1.06219e-05
0.698446,1.08422e-05
0.724507,1.10772e-05
0.752565,1.13286e-05
0.782595,1.15981e-05
0.814537,1.18878e-05
0.84829,1.21998e-05
0.500001,0.418606
0.501588,0.423496
0.503837,0.428717
0.506864,0.434326
0.510776,0.440384
0.51568,0.44696
0.521682,0.454129
0.528883,0.461973
0.537373,0.470584
0.547224,0.480063
0.55849,0.490519
0.571195,0.502074
0.585332,0.514858
0.600855,0.529017
0.617675,0.544708
0.635662,0.562103
0.654639,0.581388
0.501249,0.410513
0.506036,0.415387
0.510672,0.420574
0.516313,0.426128
0.52316,0.432107
0.531364,0.438575
0.541059,0.445604
0.552363,0.45327
0.565374,0.461662
0.580168,0.470873
0.596789,0.481008
0.615244,0.492181
0.635497,0.504517
0.657461,0.518151
0.680997,0.533233
0.70591,0.549925
0.73195,0.568405
0.502426,0.400946
0.508572,0.405785
0.514233,0.410921
0.520969,0.416402
0.529018,0.422284
0.538546,0.428626
0.549694,0.435495
0.562587,0.442965
0.577328,0.451118
0.593994,0.460042
0.612628,0.469835
0.633237,0.480605
0.655779,0.492469
0.680161,0.505555
0.706233,0.520004
0.733788,0.535969
0.76256,0.553617
0.503551,0.389752
0.510703,0.394537
0.517116,0.3996
0.524643,0.404987
0.533545,0.410749
0.543999,0.416943
0.556153,0.423632
0.570134,0.430883
0.586048,0.438774
0.603976,0.447387
0.623963,0.456814
0.646016,0.467156
0.670095,0.478523
0.696107,0.491034
0.723902,0.504822
0.753268,0.52003
0.783936,0.536814
0.504628,0.376768
0.512585,0.381473
0.519592,0.386438
0.527733,0.391706
0.537287,0.397325
0.548437,0.403345
0.561337,0.409827
0.576117,0.416834
0.592885,0.424435
0.611725,0.43271
0.632685,0.441744
0.655776,0.451629
0.680962,0.462469
0.708152,0.474375
0.7372,0.48747
0.7679,0.501887
0.799983,0.517772
0.505657,0.361815
0.514282,0.366412
0.521773,0.371252
0.530403,0.376372
0.540467,0.381817
0.552154,0.387635
0.565621,0.39388
0.580998,0.400611
0.598399,0.407893
0.617908,0.415799
0.639578,0.424406
0.663425,0.433801
0.689416,0.44408
0.717469,0.455344
0.747444,0.467709
0.779142,0.481297
0.812301,0.496243
0.506643,0.344701
0.51583,0.349158
0.523719,0.353839
0.532742,0.358778
0.543209,0.364016
0.555312,0.369598
0.569208,0.375572
0.585032,0.381992
0.602897,0.38892
0.622891,0.396419
0.645072,0.404563
0.669459,0.41343
0.696028,0.423108
0.724703,0.433691
0.755354,0.445284
0.787792,0.457999
0.821764,0.471961
0.507586,0.325219
0.517251,0.329499
0.525468,0.333983
0.53481,0.338703
0.545592,0.343696
0.558013,0.349002
0.572229,0.354666
0.588378,0.360737
0.606574,0.367268
0.626908,0.37432
0.649441,0.381958
0.674198,0.390254
0.701162,0.399286
0.730266,0.409142
0.761391,0.419915
0.794358,0.431709
0.828928,0.444635
0.508487,0.303145
0.51856,0.307205
0.527049,0.31145
0.536644,0.315909
0.547671,0.320613
0.560329,0.3256
0.574777,0.330908
0.591152,0.336583
0.609569,0.342672
0.630123,0.349229
0.652878,0.356313
0.677864,0.363988
0.705073,0.372325
0.734446,0.381401
0.765876,0.391301
0.799197,0.402117
0.834183,0.41395
0.509348,0.278238
0.519769,0.282031
0.52848,0.285988
0.538275,0.290136
0.549486,0.294502
0.562315,0.299119
0.576919,0.304022
0.593436,0.309249
0.611984,0.314843
0.632658,0.320852
0.655526,0.327327
0.680625,0.334325
0.707952,0.341909
0.73746,0.350147
0.769052,0.359113
0.802575,0.368889
0.837822,0.379564
0.51017,0.250238
0.520888,0.25371
0.529778,0.257325
0.539726,0.261107
0.55107,0.265079
0.564011,0.26927
0.578708,0.273709
0.595298,0.27843
0.6139,0.283471
0.634609,0.288871
0.657499,0.294675
0.682611,0.300934
0.709949,0.3077
0.739476,0.315033
0.771107,0.322997
0.804704,0.331663
0.840073,0.341108
0.510954,0.218865
0.521922,0.221955
0.530955,0.225167
0.541016,0.228521
0.552448,0.232037
0.565453,0.235738
0.580188,0.239649
0.596791,0.243798
0.61538,0.248218
0.636054,0.252941
0.658888,0.258006
0.683927,0.263454
0.711185,0.269329
0.740632,0.275683
0.772196,0.282569
0.805753,0.290047
0.841125,0.29818
0.5117,0.183816
0.522878,0.186457
0.532021,0.189198
0.542159,0.192055
0.553641,0.195044
0.566667,0.198183
0.581395,0.201494
0.59796,0.204998
0.61648,0.208722
0.637057,0.212692
0.659767,0.216939
0.684662,0.221497
0.71176,0.226401
0.741043,0.231692
0.772448,0.237415
0.805865,0.243616
0.841134,0.250348
0.51241,0.144769
0.523762,0.146885
0.532986,0.149078
0.54317,0.15136
0.554668,0.153743
0.567678,0.156242
0.582357,0.158871
0.59884,0.161648
0.617245,0.164592
0.637672,0.167723
0.660202,0.171066
0.68489,0.174644
0.711761,0.178486
0.740805,0.182622
0.771971,0.187085
0.805163,0.191912
0.840234,0.197142
0.513085,0.101373
0.524577,0.102881
0.533855,0.104441
0.54406,0.106062
0.555544,0.107752
0.568506,0.10952
0.583102,0.111377
0.599465,0.113334
0.617712,0.115405
0.637945,0.117603
0.660246,0.119943
0.684674,0.122443
0.71126,0.125122
0.740002,0.127999
0.770859,0.131097
0.803749,0.13444
0.838542,0.138055
0.513724,0.0532543
0.525328,0.0540597
0.534638,0.0548923
0.544837,0.0557561
0.556282,0.0566551
0.569169,0.0575943
0.583652,0.0585788
0.599862,0.0596145
0.617917,0.0607077
0.637918,0.0618657
0.659948,0.0630961
0.684071,0.0644075
0.710322,0.0658094
0.738707,0.067312
0.769195,0.0689266
0.801717,0.0706656
0.836158,0.0725424
0.514328,8.9523e-06
0.526018,9.08998e-06
0.535338,9.23215e-06
0.545512,9.37944e-06
0.556894,9.53253e-06
0.569682,9.69218e-06
0.584026,9.85925e-06
0.600056,1.00347e-05
0.617888,1.02195e-05
0.637624,1.04148e-05
0.659349,1.06219e-05
0.683127,1.08422e-05
0.709001,1.10772e-05
0.736982,1.13286e-05
0.76705,1.15981e-05
0.799147,1.18878e-05
0.833172,1.21998e-05
0.5,0.418606
0.5011,0.423496
0.50287,0.428717
0.505426,0.434326
0.508881,0.440384
0.513349,0.44696
0.518942,0.454129
0.525769,0.461973
0.533926,0.470584
0.543493,0.480063
0.55453,0.490519
0.567067,0.502074
0.581101,0.514858
0.596588,0.529017
0.613441,0.544708
0.631529,0.562103
0.650671,0.581388
0.500773,0.410513
0.504178,0.415387
0.50797,0.420574
0.512869,0.426128
0.519046,0.432107
0.526642,0.438575
0.535793,0.445604
0.546619,0.45327
0.559227,0.461662
0.573696,0.470873
0.590078,0.481008
0.608384,0.492181
0.628582,0.504517
0.650587,0.518151
0.674258,0.533233
0.699398,0.549925
0.725751,0.568405
0.501507,0.400946
0.505934,0.405785
0.510616,0.410921
0.516513,0.416402
0.523814,0.422284
0.532672,0.428626
0.543227,0.435495
0.555607,0.442965
0.569918,0.451118
0.586243,0.460042
0.604634,0.469835
0.6251,0.480605
0.647602,0.492469
0.67205,0.505555
0.698293,0.520004
0.72612,0.535969
0.755257,0.553617
0.502213,0.389752
0.507411,0.394537
0.512752,0.3996
0.519373,0.404987
0.527474,0.410749
0.537216,0.416943
0.548742,0.423632
0.562183,0.430883
0.577648,0.438774
0.595223,0.447387
0.614959,0.456814
0.63687,0.467156
0.660916,0.478523
0.687007,0.491034
0.714992,0.504822
0.744656,0.52003
0.775722,0.536814
0.502893,0.376768
0.508718,0.381473
0.514584,0.386438
0.521767,0.391706
0.53048,0.397325
0.540886,0.403345
0.553132,0.409827
0.56735,0.416834
0.583652,0.424435
0.602127,0.43271
0.622829,0.441744
0.645773,0.451629
0.670926,0.462469
0.698201,0.474375
0.72745,0.48747
0.758462,0.501887
0.790964,0.517772
0.503549,0.361815
0.5099,0.366412
0.516194,0.371252
0.523827,0.376372
0.533019,0.381817
0.543936,0.387635
0.556727,0.39388
0.571525,0.400611
0.588444,0.407893
0.607576,0.415799
0.628979,0.424406
0.652672,0.433801
0.678627,0.44408
0.706764,0.455344
0.736943,0.467709
0.768961,0.481297
0.80255,0.496243
0.504183,0.344701
0.510982,0.349158
0.51763,0.353839
0.525625,0.358778
0.535194,0.364016
0.546506,0.369598
0.559708,0.375572
0.574936,0.381992
0.592306,0.38892
0.611911,0.396419
0.633814,0.404563
0.658039,0.41343
0.684565,0.423108
0.71332,0.433691
0.744173,0.445284
0.776931,0.457999
0.811337,0.471961
0.504794,0.325219
0.511979,0.329499
0.518921,0.333983
0.527208,0.338703
0.537073,0.343696
0.548684,0.349002
0.562192,0.354666
0.577731,0.360737
0.595419,0.367268
0.615352,0.37432
0.637595,0.381958
0.66218,0.390254
0.689092,0.399286
0.718268,0.409142
0.749587,0.419915
0.78287,0.431709
0.817873,0.444635
0.505385,0.303145
0.512901,0.307205
0.520087,0.31145
0.528608,0.315909
0.5387,0.320613
0.550535,0.3256
0.56426,0.330908
0.580013,0.336583
0.59791,0.342672
0.618051,0.349229
0.640505,0.356313
0.665308,0.363988
0.692453,0.372325
0.721887,0.381401
0.753501,0.391301
0.787129,0.402117
0.822542,0.41395
0.505955,0.278238
0.513758,0.282031
0.521143,0.285988
0.529848,0.290136
0.540111,0.294502
0.552104,0.299119
0.565975,0.304022
0.581859,0.309249
0.599876,0.314843
0.620125,0.320852
0.64268,0.327327
0.667582,0.334325
0.694833,0.341909
0.724388,0.350147
0.756151,0.359113
0.78997,0.368889
0.825632,0.379564
0.506504,0.250238
0.514555,0.25371
0.522102,0.257325
0.530947,0.261107
0.541333,0.265079
0.553429,0.26927
0.567383,0.273709
0.58333,0.27843
0.60139,0.283471
0.621663,0.288871
0.644227,0.294675
0.669129,0.300934
0.696376,0.3077
0.725936,0.315033
0.757723,0.322997
0.7916,0.331663
0.82737,0.341108
0.507033,0.218865
0.515295,0.221955
0.522972,0.225167
0.531921,0.228521
0.542386,0.232037
0.554538,0.235738
0.568523,0.239649
0.584474,0.243798
0.602512,0.248218
0.622739,0.252941
0.645234,0.258006
0.670049,0.263454
0.697201,0.269329
0.726664,0.275683
0.758368,0.282569
0.792187,0.290047
0.827943,0.29818
0.507542,0.183816
0.515985,0.186457
0.523762,0.189198
0.532781,0.192055
0.54329,0.195044
0.555457,0.198183
0.569427,0.201494
0.585332,0.204998
0.603293,0.208722
0.623412,0.212692
0.645771,0.216939
0.670428,0.221497
0.697404,0.226401
0.726685,0.231692
0.758211,0.237415
0.791872,0.243616
0.827506,0.250348
0.508031,0.144769
0.516625,0.146885
0.524476,0.149078
0.533538,0.15136
0.544059,0.153743
0.556205,0.156242
0.570121,0.158871
0.585938,0.161648
0.603774,0.164592
0.623733,0.167723
0.6459,0.171066
0.670336,0.174644
0.697069,0.178486
0.726093,0.182622
0.75736,0.187085
0.790775,0.191912
0.82619,0.197142
0.5085,0.101373
0.51722,0.102881
0.525122,0.104441
0.534201,0.106062
0.544706,0.107752
0.556801,0.10952
0.57063,0.111377
0.586321,0.113334
0.603991,0.115405
0.623747,0.117603
0.645673,0.119943
0.669834,0.122443
0.696266,0.125122
0.724969,0.127999
0.755907,0.131097
0.788998,0.13444
0.824111,0.138055
0.508949,0.0532543
0.517771,0.0540597
0.525704,0.0548923
0.534777,0.0557561
0.545242,0.0566551
0.55726,0.0575943
0.570972,0.0585788
0.586505,0.0596145
0.603977,0.0607077
0.623491,0.0618657
0.645135,0.0630961
0.668976,0.0644075
0.695056,0.0658094
0.723384,0.067312
0.753932,0.0689266
0.786632,0.0706656
0.82137,0.0725424
0.509377,8.9523e-06
0.51828,9.08998e-06
0.526226,9.23215e-06
0.535274,9.37944e-06
0.545677,9.53253e-06
0.557595,9.69218e-06
0.571165,9.85925e-06
0.586514,1.00347e-05
0.603757,1.02195e-05
0.622997,1.04148e-05
0.644324,1.06219e-05
0.667808,1.08422e-05
0.693494,1.10772e-05
0.721399,1.13286e-05
0.751505,1.15981e-05
0.783757,1.18878e-05
0.818054,1.21998e-05
0.5,0.418606
0.500611,0.423496
0.501902,0.428717
0.503988,0.434326
0.506986,0.440384
0.511018,0.44696
0.516202,0.454129
0.522655,0.461973
0.530479,0.470584
0.539762,0.480063
0.550571,0.490519
0.56294,0.502074
0.57687,0.514858
0.592321,0.529017
0.609207,0.544708
0.627395,0.562103
0.646703,0.581388
0.500298,0.410513
0.502321,0.415387
0.505267,0.420574
0.509426,0.426128
0.514932,0.432107
0.521921,0.438575
0.530526,0.445604
0.540876,0.45327
0.553079,0.461662
0.567224,0.470873
0.583367,0.481008
0.601525,0.492181
0.621668,0.504517
0.643713,0.518151
0.66752,0.533233
0.692887,0.549925
0.719552,0.568405
0.500588,0.400946
0.503297,0.405785
0.506998,0.410921
0.512057,0.416402
0.51861,0.422284
0.526799,0.428626
0.536761,0.435495
0.548626,0.442965
0.562507,0.451118
0.578493,0.460042
0.59664,0.469835
0.616962,0.480605
0.639425,0.492469
0.663939,0.505555
0.690353,0.520004
0.718451,0.535969
0.747954,0.553617
0.500874,0.389752
0.504119,0.394537
0.508388,0.3996
0.514103,0.404987
0.521404,0.410749
0.530433,0.416943
0.541332,0.423632
0.554232,0.430883
0.569247,0.438774
0.58647,0.447387
0.605956,0.456814
0.627723,0.467156
0.651737,0.478523
0.677907,0.491034
0.706082,0.504822
0.736044,0.52003
0.767509,0.536814
0.501158,0.376768
0.504851,0.381473
0.509575,0.386438
0.515801,0.391706
0.523674,0.397325
0.533335,0.403345
0.544927,0.409827
0.558583,0.416834
0.574419,0.424435
0.592529,0.43271
0.612973,0.441744
0.63577,0.451629
0.660891,0.462469
0.68825,0.474375
0.717699,0.48747
0.749025,0.501887
0.781946,0.517772
0.501441,0.361815
0.505518,0.366412
0.510615,0.371252
0.517251,0.376372
0.525571,0.381817
0.535718,0.387635
0.547833,0.39388
0.562051,0.400611
0.578489,0.407893
0.597244,0.415799
0.618379,0.424406
0.641918,0.433801
0.667838,0.44408
0.69606,0.455344
0.726442,0.467709
0.758779,0.481297
0.792799,0.496243
0.501722,0.344701
0.506133,0.349158
0.511541,0.353839
0.518508,0.358778
0.52718,0.364016
0.537699,0.369598
0.550208,0.375572
0.56484,0.381992
0.581715,0.38892
0.600931,0.396419
0.622556,0.404563
0.646619,0.41343
0.673103,0.423108
0.701937,0.433691
0.732991,0.445284
0.766069,0.457999
0.80091,0.471961
0.502003,0.325219
0.506706,0.329499
0.512373,0.333983
0.519607,0.338703
0.528553,0.343696
0.539356,0.349002
0.552154,0.354666
0.567083,0.360737
0.584264,0.367268
0.603796,0.37432
0.62575,0.381958
0.650162,0.390254
0.677022,0.399286
0.706269,0.409142
0.737783,0.419915
0.771382,0.431709
0.806818,0.444635
0.502283,0.303145
0.507243,0.307205
0.513125,0.31145
0.520571,0.315909
0.529729,0.320613
0.54074,0.3256
0.553744,0.330908
0.568874,0.336583
0.586252,0.342672
0.60598,0.349229
0.628133,0.356313
0.652751,0.363988
0.679833,0.372325
0.709327,0.381401
0.741126,0.391301
0.775061,0.402117
0.8109,0.41395
0.502561,0.278238
0.507747,0.282031
0.513806,0.285988
0.52142,0.290136
0.530736,0.294502
0.541893,0.299119
0.555031,0.304022
0.570282,0.309249
0.587768,0.314843
0.607592,0.320852
0.629834,0.327327
0.654539,0.334325
0.681713,0.341909
0.711316,0.350147
0.743251,0.359113
0.777365,0.368889
0.813442,0.379564
0.502838,0.250238
0.508222,0.25371
0.514426,0.257325
0.522168,0.261107
0.531595,0.265079
0.542846,0.26927
0.556057,0.273709
0.571361,0.27843
0.58888,0.283471
0.608717,0.288871
0.630956,0.294675
0.655647,0.300934
0.682804,0.3077
0.712395,0.315033
0.744339,0.322997
0.778497,0.331663
0.814668,0.341108
0.503112,0.218865
0.508669,0.221955
0.514989,0.225167
0.522826,0.228521
0.532325,0.232037
0.543624,0.235738
0.556857,0.239649
0.572157,0.243798
0.589643,0.248218
0.609423,0.252941
0.63158,0.258006
0.656171,0.263454
0.683217,0.269329
0.712696,0.275683
0.744539,0.282569
0.778622,0.290047
0.814762,0.29818
0.503384,0.183816
0.509091,0.186457
0.515502,0.189198
0.523402,0.192055
0.532939,0.195044
0.544247,0.198183
0.557459,0.201494
0.572705,0.204998
0.590105,0.208722
0.609766,0.212692
0.631775,0.216939
0.656194,0.221497
0.683048,0.226401
0.712328,0.231692
0.743974,0.237415
0.777879,0.243616
0.813878,0.250348
0.503652,0.144769
0.509488,0.146885
0.515967,0.149078
0.523905,0.15136
0.53345,0.153743
0.544733,0.156242
0.557886,0.158871
0.573036,0.161648
0.590303,0.164592
0.609794,0.167723
0.631599,0.171066
0.655782,0.174644
0.682377,0.178486
0.711381,0.182622
0.742749,0.187085
0.776387,0.191912
0.812146,0.197142
0.503915,0.101373
0.509862,0.102881
0.516389,0.104441
0.524342,0.106062
0.533868,0.107752
0.545097,0.10952
0.558158,0.111377
0.573176,0.113334
0.590271,0.115405
0.609548,0.117603
0.6311,0.119943
0.654994,0.122443
0.681271,0.125122
0.709936,0.127999
0.740955,0.131097
0.774247,0.13444
0.809681,0.138055
0.504174,0.0532543
0.510214,0.0540597
0.51677,0.0548923
0.524717,0.0557561
0.534201,0.0566551
0.545351,0.0575943
0.558293,0.0585788
0.573149,0.0596145
0.590037,0.0607077
0.609064,0.0618657
0.630322,0.0630961
0.653882,0.0644075
0.679791,0.0658094
0.708061,0.067312
0.738669,0.0689266
0.771548,0.0706656
0.806582,0.0725424
0.504426,8.9523e-06
0.510543,9.08998e-06
0.517113,9.23215e-06
0.525036,9.37944e-06
0.534459,9.53253e-06
0.545508,9.69218e-06
0.558305,9.85925e-06
0.572973,1.00347e-05
0.589626,1.02195e-05
0.608371,1.04148e-05
0.6293,1.06219e-05
0.652489,1.08422e-05
0.677987,1.10772e-05
0.705816,1.13286e-05
0.735961,1.15981e-05
0.768367,1.18878e-05
0.802936,1.21998e-05
0.5,0.418606
0.500123,0.423496
0.500935,0.428717
0.50255,0.434326
0.505091,0.440384
0.508687,0.44696
0.513463,0.454129
0.519541,0.461973
0.527032,0.470584
0.536032,0.480063
0.546611,0.490519
0.558812,0.502074
0.572639,0.514858
0.588054,0.529017
0.604974,0.544708
0.623262,0.562103
0.642734,0.581388
0.499823,0.410513
0.500464,0.415387
0.502565,0.420574
0.505983,0.426128
0.510818,0.432107
0.517199,0.438575
0.52526,0.445604
0.535132,0.45327
0.546932,0.461662
0.560752,0.470873
0.576656,0.481008
0.594665,0.492181
0.614754,0.504517
0.636839,0.518151
0.660782,0.533233
0.686375,0.549925
0.713353,0.568405
0.499669,0.400946
0.500659,0.405785
0.503381,0.410921
0.5076,0.416402
0.513406,0.422284
0.520925,0.428626
0.530294,0.435495
0.541645,0.442965
0.555096,0.451118
0.570743,0.460042
0.588645,0.469835
0.608824,0.480605
0.631248,0.492469
0.655829,0.505555
0.682413,0.520004
0.710782,0.535969
0.740651,0.553617
0.499535,0.389752
0.500828,0.394537
0.504024,0.3996
0.508832,0.404987
0.515333,0.410749
0.52365,0.416943
0.533922,0.423632
0.546281,0.430883
0.560847,0.438774
0.577717,0.447387
0.596953,0.456814
0.618577,0.467156
0.642558,0.478523
0.668807,0.491034
0.697172,0.504822
0.727432,0.52003
0.759295,0.536814
0.499423,0.376768
0.500985,0.381473
0.504566,0.386438
0.509835,0.391706
0.516867,0.397325
0.525784,0.403345
0.536722,0.409827
0.549816,0.416834
0.565186,0.424435
0.582931,0.43271
0.603117,0.441744
0.625767,0.451629
0.650856,0.462469
0.6783,0.474375
0.707949,0.48747
0.739587,0.501887
0.772927,0.517772
0.499332,0.361815
0.501136,0.366412
0.505036,0.371252
0.510676,0.376372
0.518123,0.381817
0.527499,0.387635
0.538939,0.39388
0.552577,0.400611
0.568534,0.407893
0.586912,0.415799
0.607779,0.424406
0.631165,0.433801
0.65705,0.44408
0.685355,0.455344
0.715941,0.467709
0.748598,0.481297
0.783048,0.496243
0.499262,0.344701
0.501285,0.349158
0.505452,0.353839
0.511391,0.358778
0.519165,0.364016
0.528893,0.369598
0.540708,0.375572
0.554744,0.381992
0.571124,0.38892
0.589952,0.396419
0.611299,0.404563
0.635199,0.41343
0.661641,0.423108
0.690555,0.433691
0.72181,0.445284
0.755208,0.457999
0.790483,0.471961
0.499211,0.325219
0.501434,0.329499
0.505825,0.333983
0.512005,0.338703
0.520034,0.343696
0.530027,0.349002
0.542116,0.354666
0.556436,0.360737
0.573109,0.367268
0.592239,0.37432
0.613905,0.381958
0.638144,0.390254
0.664953,0.399286
0.694271,0.409142
0.72598,0.419915
0.759894,0.431709
0.795762,0.444635
0.49918,0.303145
0.501584,0.307205
0.506163,0.31145
0.512535,0.315909
0.520759,0.320613
0.530946,0.3256
0.543227,0.330908
0.557735,0.336583
0.574593,0.342672
0.593909,0.349229
0.61576,0.356313
0.640195,0.363988
0.667213,0.372325
0.696768,0.381401
0.728751,0.391301
0.762994,0.402117
0.799258,0.41395
0.499168,0.278238
0.501736,0.282031
0.506469,0.285988
0.512993,0.290136
0.521361,0.294502
0.531683,0.299119
0.544087,0.304022
0.558705,0.309249
0.575659,0.314843
0.59506,0.320852
0.616988,0.327327
0.641496,0.334325
0.668594,0.341909
0.698244,0.350147
0.730351,0.359113
0.76476,0.368889
0.801252,0.379564
0.499172,0.250238
0.501889,0.25371
0.50675,0.257325
0.513389,0.261107
0.521858,0.265079
0.532264,0.26927
0.544732,0.273709
0.559393,0.27843
0.57637,0.283471
0.595771,0.288871
0.617684,0.294675
0.642165,0.300934
0.669231,0.3077
0.698855,0.315033
0.730955,0.322997
0.765393,0.331663
0.801966,0.341108
0.499192,0.218865
0.502042,0.221955
0.507007,0.225167
0.513731,0.228521
0.522263,0.232037
0.532709,0.235738
0.545192,0.239649
0.55984,0.243798
0.576775,0.248218
0.596107,0.252941
0.617927,0.258006
0.642294,0.263454
0.669233,0.269329
0.698728,0.275683
0.730711,0.282569
0.765056,0.290047
0.801581,0.29818
0.499226,0.183816
0.502197,0.186457
0.507242,0.189198
0.514024,0.192055
0.522588,0.195044
0.533037,0.198183
0.545491,0.201494
0.560078,0.204998
0.576917,0.208722
0.596121,0.212692
0.61778,0.216939
0.641959,0.221497
0.668692,0.226401
